психология_NOUN,тревога_NOUN,0.333333
сохранение_NOUN,мир_NOUN,0.333333
кино_NOUN,попкорн_NOUN,0.333333
любовник_NOUN,ссора_NOUN,0.333333
прибытие_NOUN,отель_NOUN,0.333333
чашка_NOUN,жидкость_NOUN,0.333333
конкуренция_NOUN,цена_NOUN,0.333333
перечисление_NOUN,категория_NOUN,0.333333
лето_NOUN,природа_NOUN,0.333333
алкоголь_NOUN,химия_NOUN,0.333333
выставка_NOUN,реликвия_NOUN,0.333333
энергия_NOUN,лаборатория_NOUN,0.333333
потребитель_NOUN,энергия_NOUN,0.333333
парень_NOUN,брат_NOUN,0.333333
начало_NOUN,год_NOUN,0.303030
ответственность_NOUN,страхование_NOUN,0.3
побережье_NOUN,лес_NOUN,0.3
психология_NOUN,познание_NOUN,0.291667
психология_NOUN,доктор_NOUN,0.291667
доктор_NOUN,ответственность_NOUN,0.291667
умник_NOUN,студент_NOUN,0.291667
кредит_NOUN,карта_NOUN,0.285714
министерство_NOUN,культура_NOUN,0.282051
семья_NOUN,планирование_NOUN,0.277778
жизнь_NOUN,срок_NOUN,0.27451
территория_NOUN,поверхность_NOUN,0.266667
секретарь_NOUN,сенат_NOUN,0.266667
цель_NOUN,жизнь_NOUN,0.266667
театр_NOUN,история_NOUN,0.266667
видео_NOUN,архив_NOUN,0.261905
жизнь_NOUN,урок_NOUN,0.25641
открытие_NOUN,космос_NOUN,0.259259
беспристрастность_NOUN,интерес_NOUN,0.250000
мораль_NOUN,важность_NOUN,0.250000
день_NOUN,лето_NOUN,0.25
сто_NUM,процент_NOUN,0.25
улица_NOUN,ребенок_NOUN,0.25
потребитель_NOUN,доверие_NOUN,0.25
мораль_NOUN,брак_NOUN,0.25
деньги_NOUN,операция_NOUN,0.25
журавль_NOUN,приспособление_NOUN,0.25
кредит_NOUN,информация_NOUN,0.242424
кино_NOUN,звезда_NOUN,0.242424
начало_NOUN,матч_NOUN,0.242424
компьютер_NOUN,новость_NOUN,0.242424
дивиденд_NOUN,расчет_NOUN,0.238095
изображение_NOUN,поверхность_NOUN,0.238095
шанс_NOUN,доверие_NOUN,0.238095
рождаемость_NOUN,яйцо_NOUN,0.222222
пол_NOUN,равенство_NOUN,0.222222
игра_NOUN,серия_NOUN,0.222222
развитие_NOUN,вопрос_NOUN,0.214286
губернатор_NOUN,офис_NOUN,0.212121
ситуация_NOUN,заключение_NOUN,0.212121
сми_NOUN,торговля_NOUN,0.212121
правительство_NOUN,кризис_NOUN,0.208333
роскошь_NOUN,автомобиль_NOUN,0.208333
расследование_NOUN,усилие_NOUN,0.205128
прецедент_NOUN,информация_NOUN,0.186275
мыло_NOUN,опера_NOUN,0.185185
оборудование_NOUN,производитель_NOUN,0.179487
доллар_NOUN,потеря_NOUN,0.166667
регистрация_NOUN,расположение_NOUN,0.166667
бейсбол_NOUN,сезон_NOUN,0.166667
напиток_NOUN,рот_NOUN,0.166667
бакалея_NOUN,деньги_NOUN,0.166667
космос_NOUN,химия_NOUN,0.166667
побережье_NOUN,холм_NOUN,0.166667
мир_NOUN,атмосфера_NOUN,0.166667
атмосфера_NOUN,пейзаж_NOUN,0.166667
отчет_NOUN,выгода_NOUN,0.166667
школа_NOUN,центр_NOUN,0.166667
губернатор_NOUN,интервью_NOUN,0.166667
берег_NOUN,лесопарк_NOUN,0.166667
нефть_NOUN,фонд_NOUN,0.160494
святой_ADJ,секс_NOUN,0.146667
монах_NOUN,оракул_NOUN,0.142857
природа_NOUN,мужчина_NOUN,0.141026
изменение_NOUN,отношение_NOUN,0.130952
направление_NOUN,сочетание_NOUN,0.125000
причина_NOUN,критерий_NOUN,0.125
смерть_NOUN,ссора_NOUN,0.115942
слово_NOUN,сходство_NOUN,0.111111
монах_NOUN,раб_NOUN,0.111111
задержка_NOUN,новость_NOUN,0.105263
президент_NOUN,медаль_NOUN,0.102564
возможность_NOUN,девушка_NOUN,0.105263
кладбище_NOUN,лесопарк_NOUN,0.104167
парень_NOUN,волшебник_NOUN,0.100000
оружие_NOUN,тайна_NOUN,0.095238
архитектура_NOUN,век_NOUN,0.095238
мир_NOUN,страхование_NOUN,0.095238
чашка_NOUN,вещество_NOUN,0.095238
меньшинство_NOUN,мир_NOUN,0.090909
марс_NOUN,вода_NOUN,0.090909
доброволец_NOUN,девиз_NOUN,0.090909
наблюдение_NOUN,архитектура_NOUN,0.088889
век_NOUN,нация_NOUN,0.088889
король_NOUN,капуста_NOUN,0.088889
журнал_NOUN,ассоциация_NOUN,0.087719
фонд_NOUN,ягуар_NOUN,0.087719
энергия_NOUN,кризис_NOUN,0.083333
мир_NOUN,план_NOUN,0.083333
арафат_NOUN,мир_NOUN,0.076923
размер_NOUN,известность_NOUN,0.074074
запас_NOUN,жизнь_NOUN,0.074074
фонд_NOUN,телефон_NOUN,0.060606
производство_NOUN,экипаж_NOUN,0.047619
бедствие_NOUN,площадь_NOUN,0.047619
ситуация_NOUN,изоляция_NOUN,0.047619
население_NOUN,развитие_NOUN,0.047619
музыка_NOUN,проект_NOUN,0.047619
объявление_NOUN,производство_NOUN,0.047619
предубеждение_NOUN,признание_NOUN,0.047619
перечисление_NOUN,близость_NOUN,0.047619
объявление_NOUN,усилие_NOUN,0.047619
среда_NOUN,новость_NOUN,0.047619
профессор_NOUN,огурец_NOUN,0.047619
развертывание_NOUN,вывод_NOUN,0.041667
смерть_NOUN,заключать_VERB,0.041667
ориентир_NOUN,индекс_NOUN,0.041667
развертывание_NOUN,отход_NOUN,0.041667
прибыль_NOUN,предупреждение_NOUN,0.041667
семь_NUM,серия_NOUN,0.041667
опыт_NOUN,музыка_NOUN,0.041667
опера_NOUN,отрасль_NOUN,0.041667
месяц_NOUN,отель_NOUN,0.041667
напиток_NOUN,ухо_NOUN,0.041667
энергия_NOUN,секретарь_NOUN,0.041667
задержка_NOUN,расизм_NOUN,0.041667
напиток_NOUN,машина_NOUN,0.000000
практика_NOUN,учреждение_NOUN,0.000000
лес_NOUN,погост_NOUN,0.000000
сахар_NOUN,подход_NOUN,0.000000
фонд_NOUN,cd_NOUN,0.000000
попытка_NOUN,мир_NOUN,0.0
линия_NOUN,страхование_NOUN,0.0
напиток_NOUN,мать_NOUN,0.0
сми_NOUN,выгода_NOUN,0.0
пять_NUM,месяц_NOUN,0.0
доска_NOUN,рекомендация_NOUN,0.0
прецедент_NOUN,сбор_NOUN,0.0
подписывать_VERB,перерыв_NOUN,0.0
проблема_NOUN,аэропорт_NOUN,0.0
машина_NOUN,полет_NOUN,0.0
причина_NOUN,гипертония_NOUN,0.0
фонд_NOUN,яйцо_NOUN,0.0
прецедент_NOUN,группа_NOUN,0.0
производство_NOUN,поход_NOUN,0.0
стекло_NOUN,маг_NOUN,0.0
петушок_NOUN,путешествие_NOUN,0.0
полдень_NOUN,веревка_NOUN,0.0
шнур_NOUN,улыбка_NOUN,0.0
